ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
GAR000060475,"FIRST TECH COMMUNICATIONS, INC",GA,------,Other,1231 COLLIER RD   STE  E,ATLANTA,GA,30318,,,N  ,N  ,-----,------         
GAR000051409,DEUTZ XCHANGE CENTER PENDERGRASS,GA,------,LQG,1409 VALENTINE INDUS PKWY  STE 100,PENDERGRASS,GA,30567,34.177873,-83.638122,1  ,N  ,H----,------         
GAR000018747,WAYCROSS READINESS CENTER,GA,------,Other,718 GARLINGTON AVE,WAYCROSS,GA,31503,,,N  ,N  ,-----,------         
GAR000052928,RANDOLPH COUNTY COURT HOUSE,GA,------,Other,300 COURT ST,CUTHBERT,GA,39840,,,N  ,N  ,-----,------         
GAR000089250,PUBLIX SUPERMARKET 495 MERTON WALK,GA,------,VSQG,911 DULUTH HIGHWAY,LAWRENCEVILLE,GA,30043,33.968099,-84.02426,3  ,N  ,H----,------         
GAR000084897,UNIVERSITY OF DAYTON - UDRI ATTC-MG,GA,------,SQG,207 RUSSELL PARKWAY,WARNER ROBINS,GA,31088-9021,32.593707,-83.619214,2  ,N  ,H----,------         
GAR000043489,LUMMUS CORPORATION,GA,------,SQG,225 BOURNE BLVD,SAVANNAH,GA,31408,32.117877,-81.222076,2  ,N  ,H----,------         
GAR000057943,HAZARD CONTROL TECHNOLOGIES INC,GA,------,VSQG,150 WALTER WAY,FAYETEVILLE,GA,30214,33.499788,-84.431186,3  ,N  ,H----,------         
GAR000019042,FITZGERALD READINESS CENTER,GA,------,Other,702 S GORDON ST,FITZGERALD,GA,31750-0414,,,N  ,N  ,-----,------         
GAR000070532,CENTRAL GEORGIA HOME HEALTH,GA,------,Other,3780 EISENHOWER PKWY,MACON,GA,31206,,,N  ,N  ,-----,------         
GAR000070672,WEIR MINERALS NORTH AMERICA,GA,------,VSQG,155 WANSLEY DR,CARTERSVILLE,GA,30121,34.186803,-84.780941,3  ,N  ,H----,------         
GAD000613240,FERMWORX,GA,------,LQG,6906 DIXIE STREET,COLUMBUS,GA,31907,32.512415,-84.872122,1  ,N  ,H----,------         
GAD984322008,PENSKE TRUCK LEASING CO LP,GA,------,VSQG,HWY 441 SOUTH,DUBLIN,GA,31040,32.628965,-83.007914,3  ,N  ,H----,------         
GAR000068148,BENNING CONSTRUCTION COMPANY,GA,------,Other,11105 RESEARCH CENTER,ATLANTA,GA,30331,33.726855,-84.505784,N  ,N  ,-----,------         
GAD981217888,MY FAVORITE CLEANERS INC,GA,------,Other,1255 GRIMES BRIDGE RD,ROSWELL,GA,30075,34.031913,-84.341915,N  ,N  ,-----,------         
GAD084908979,OIL-DRI CORP GEORGIA SOUTH PLANT,GA,------,Other,28990 GA HWY 3,OCHLOCKNEE,GA,31773,,,N  ,N  ,-----,------         
GAD981238074,PANASONIC AUTOMOTIVE SYSTEMS CO,GA,------,Other,776 HWY 74 SOUTH,PEACHTREE CITY,GA,30269,33.386369,-84.579308,N  ,N  ,-----,------         
GAR000067207,ACTION RESOURCES INC,GA,------,"Transporter, VSQG",2316 EAST 13TH AVENUE,CORDELE,GA,31015,31.966987,-83.773846,3  ,Y  ,H----,------         
GAR000000125,J B HUNT TRANSPORT  INC,GA,------,Other,705 RUSKIN DR,FOREST PARK,GA,30050-1062,,,N  ,N  ,-----,------         
GAD981248123,USG INTERIORS,GA,------,SQG,1000 DONN DR,CARTERSVILLE,GA,30120,34.180793,-84.806858,2  ,N  ,H----,------         
GAR000062372,ATLANTA PAINT & BODY,GA,------,Other,556 NORTHSIDE DR SW,ATLANTA,GA,30310,,,N  ,N  ,-----,------         
GAR000015149,NORTHROP GRUMMAN,GA,------,Other,293 HWY 247,WARNER ROBINS,GA,31088,,,N  ,N  ,-----,------         
GAR000070813,"HULL'S ENVIRONMENTAL SERVICES, INC",GA,------,Transporter,29 SOUTHERN CT,HIRAM,GA,30141,33.875132,-84.73115,N  ,Y  ,H----,------         
GAD981241482,BASF CORPORATION,GA,------,Other,3077 OAKCLIFF INDUSTRIAL STREET,DORAVILLE,GA,30340,33.901224,-84.254678,N  ,N  ,-----,------         
GAR000019323,RAINES PAINT & BODY SHOP,GA,------,Other,601 MORRIS ST,VIDALIA,GA,30474,,,N  ,N  ,-----,------         
GAR000067553,PRECISION CUSTOM METALS INC,GA,------,Other,4732 N ROYAL ATLANTA DR,TUCKER,GA,30084,,,N  ,N  ,-----,------         
GAR000067264,INS BROKERS DBA VIATEK SOLUTIONS,GA,------,Other,900 RACO DRIVE,LAWRENCEVILLE,GA,30046,33.957099,-84.022699,N  ,N  ,H----,------         
GAD000612432,ROCKY MOUNTAIN HYDROELETRIC PLANT,GA,------,VSQG,4050 BIG TEXAS VALLEY RD,ROME,GA,30165,34.361996,-85.320395,3  ,N  ,H----,------         
GAD981217052,BRAKE-O #106,GA,------,Other,3085 CANTON HWY,MARIETTA,GA,30066,34.026515,-84.528334,N  ,N  ,-----,------         
GAR000062828,GA POWER - HOUSE ON BLANTON CREEK WMA,GA,------,Other,HWY 103,WEST POINT,GA,31833,,,N  ,N  ,-----,------         
GA0002326973,NISSHINBO AUTOMOTIVE MANUFACTURING INC,GA,------,SQG,14187 NISSHINBO DR,COVINGTON,GA,30014,,,2  ,N  ,H----,------         
GAR000063529,MADISON INDUSTRIES,GA,------,Other,1035 IRIS DR,CONYERS,GA,30094,33.672166,-84.050318,N  ,N  ,-----,------         
GAR000056200,KMART 7637,GA,------,Other,2000 BARNETT SHOALS RD,ATHENS,GA,30605,,,N  ,N  ,-----,------         
GAR000067611,DCS PROPERTIES,GA,------,Other,338 BAY ST,FAIRBURN,GA,30213,,,N  ,N  ,-----,------         
GAR000057109,SOUTH RIVER TUNNEL PUMPING STATION,GA,------,Other,2537 FORREST PARK RD,ATLANTA,GA,30315,,,N  ,N  ,-----,------         
GAR000006593,"SHAW INDUSTRIES, INC. PLANT 6D",GA,------,VSQG,4000 CARPET CAPITAL DRIVE,DALTON,GA,30720,34.678332,-85.001546,3  ,N  ,H----,------         
GAR000005173,SHAW INDUSTRIES GROUP INC PLANT 82,GA,------,Other,2274 HWY 76,CHATSWORTH,GA,30705,,,N  ,N  ,-----,------         
GAD984316513,CURTIN BODY SHOP,GA,------,Other,710 MEMORIAL DR SE,ATLANTA,GA,30316,,,N  ,N  ,-----,------         
GAR000060236,20TH CENTURY FOX INT'L  X-MEN : 1ST CLASS,GA,------,Other,1100 BAY STREET,BRUNSWICK,GA,31520,,,N  ,N  ,-----,------         
GAR000050229,EMORY EASTSIDE MEDICAL CENTER,GA,------,VSQG,1700 MEDICAL WAY,SNELLVILLE,GA,30078,33.876786,-84.019497,3  ,N  ,H----,------         
GA0000684951,OLDCASTLE PRECAST TELCO,GA,------,Other,27 AMALAJACK BLVD,NEWNAN,GA,30265,33.398507,-84.753315,N  ,N  ,-----,------         
GAD981227796,JONES LAYTON BODY SHOP,GA,------,Other,28 INDIAN TR SE,CARTERSVILLE,GA,30120,,,N  ,N  ,-----,------         
GAD018696112,GATEWAY LINCOLN MERCURY,GA,------,Other,1300 5TH AVE,COLUMBUS,GA,31902,32.470555,-84.98622,N  ,N  ,-----,------         
GAR000015057,PENSKE TRUCK LEASING,GA,------,Other,690 AUGUSTA RD,THOMSON,GA,30824,,,N  ,N  ,-----,------         
GAD984311597,RANEWS COMPANIES,GA,------,SQG,1308 HWY 41 NORTH,MILNER,GA,30257,33.124419,-84.218754,2  ,N  ,H----,------         
GAR000071324,ATHENS CHEVROLET INC,GA,------,VSQG,4110 ATLANTA HWY,BOGART,GA,30622,33.947125,-83.521861,3  ,N  ,H----,------         
GAD981240971,PROFESSIONAL CLEANER,GA,------,Other,2040 BEAVER RUIN RD,NORCROSS,GA,30071,33.933173,-84.179391,N  ,N  ,-----,------         
GAR000029538,STERLING AUTOBODY CENTER,GA,------,Other,1053 MT ZION RD,MORROW,GA,30260,,,N  ,N  ,-----,------         
GAR000033993,HVB AE POWER SYSTEMS INC,GA,------,Other,7250 MCGINNIS FERRY RD,SUWANEE,GA,30024,,,N  ,N  ,-----,------         
GAR000052738,MIDDLE GEORGIA STATE UNIVERSITY - EASTMAN CAMPUS ,GA,------,VSQG,71 AIRPORT RD,EASTMAN,GA,31023,32.240801,-83.096511,3  ,N  ,H----,------         
GAR000040386,"DBA NTB, NATIONAL TIRE & BATTERY  #644",GA,------,Other,1737 COBB PKWY,MARIETTA,GA,30062,,,N  ,N  ,-----,------         
GAR000053389,YANCEY BROS CO - KENNESAW CRS,GA,------,Other,2689 BARRETT LAKES BLVD,KENNESAW,GA,30144,,,N  ,N  ,-----,------         
GAD984311993,GWINNETT CO FLEET MANAGEMENT,GA,------,Other,620 SWANSON DR,LAWRENCEVILLE,GA,30243,,,N  ,N  ,-----,------         
GAR000058388,JUST BRAKES #338,GA,------,Other,2746 SANDY PLAINS RD-A,MARIETTA,GA,30066,,,N  ,N  ,-----,------         
GAD981220726,CLOTHING CARE CLEANERS,GA,------,Other,2480 BRIARCLIFF RD SUITE #1,ATLANTA,GA,30329,33.826762,-84.331247,N  ,N  ,-----,------         
GAR000031286,WAL-MART STORE #1403,GA,------,Other,308 HAPERSHAM HILLS CIR,CORNELIA,GA,30531,,,N  ,N  ,-----,------         
GAD984318998,MEEKS AUTO & TRUCK REPAIR,GA,------,VSQG,2700 MIKE PADGETT HWY,AUGUSTA,GA,30906,33.347619,-81.977663,3  ,N  ,H----,------         
GAD991279555,NOVELIS CORP-GREENSBORO,GA,------,VSQG,1261 WILLOW RUN ROAD,GREENSBORO,GA,30642,33.558099,-83.201721,3  ,N  ,H----,------         
GAR000059899,WEST VILLAGE ASSOCIATES LLC,GA,------,Other,4356 WEST ATLANTA RD,SMYRNA,GA,30080,,,N  ,N  ,-----,------         
GAD981265077,CSX TRANSPORTATION INC,GA,------,Other,MONROE ST @ CSXT RR TRACK,TALBOTTON,GA,31827,,,N  ,N  ,-----,------         
GAR000066977,LITTLE RIVER MARINA NONRESIDENTIAL TRAILER AREA,GA,------,Other,4271 OLD LINCOLNTON RD,APPLING,GA,30802,33.67381,-82.342894,N  ,N  ,-----,------         
GAR000061325,LIGHTNING POWER BATTERIES,GA,------,VSQG,113 MORNING SUN LANE,CLARKESVILLE,GA,30523,34.626134,-83.626772,3  ,N  ,H----,------         
GAR000061671,ELRING KLINGER USA INC,GA,------,SQG,4961 GOLDEN PARKWAY,BUFORD,GA,30518,34.145178,-83.948326,2  ,N  ,H----,------         
GAR000050070,SVC MANUFACTURING,GA,------,SQG,1650 WESTGATE PARKWAY,ATLANTA,GA,30336,33.706651,-84.609211,2  ,N  ,H----,------         
GAD981225741,METROPOLITAN TRACTOR,GA,------,Other,4500 WENDELL DR,ATLANTA,GA,30336,33.770394,-84.530428,N  ,N  ,-----,------         
GAR000016576,MYCOGEN CORP/GRAY DISTRIBUTION,GA,------,Other,INDUSTRIAL DRIVE,ASHBURN,GA,31714,,,N  ,N  ,-----,------         
GAR000053413,YANCEY BROS CO - RESACA YPS,GA,------,VSQG,133 RESACA BEACH BBLVD,RESACA,GA,30735,34.585021,-84.938203,3  ,N  ,H----,------         
GAR000062109,YANCEY BUS SALES AND SERVICE,GA,------,VSQG,875 GUY PAINE RD,MACON,GA,31206,32.780252,-83.651254,3  ,N  ,H----,------         
GAR000066043,"DISTTECH, LLC",GA,------,Other,1 COLUMBIA NITROGEN DR,AUGUSTA,GA,30901,,,N  ,N  ,-----,------         
GAR000066928,GREAT DANE TRAILERS,GA,------,SQG,177 GATEWAY BLVD,STATESBORO,GA,30458,32.396569,-81.82851,2  ,N  ,H----,------         
GAD981236771,USPS - WESTEND VMF,GA,------,VSQG,848 OGLETHORPE AVE SW,ATLANTA,GA,30310,33.736827,-84.43455,3  ,N  ,H----,------         
GAD001877497,MILLIKEN & CO NEWTON PLANT,GA,------,Other,318 WEST HOWELL ST,HARTWELL,GA,30643,34.358346,-82.946046,N  ,N  ,-----,------         
GAD981240625,"ZF GAINESVILLE,  LLC   (GNS1)",GA,------,VSQG,1261 PALMOUR DRIVE,GAINESVILLE,GA,30501,34.27148,-83.827291,3  ,N  ,H----,------         
GAD000228304,THURMOND PROJECT AIRSTRIP #1,GA,------,VSQG,END OF BOATING CLUB ROAD,APPLING,GA,30802,33.65843,-82.240594,3  ,N  ,H----,------         
GAR000045997,NEW SAVANNAH BLUFF LOCK AND DAM,GA,------,VSQG,1853 LOCK AND DAM RD,AUGUSTA,GA,30906,33.376546,-81.963942,3  ,N  ,H----,------         
GAD981282445,USPS-NORTH METRO VMF & P&DC,GA,------,VSQG,1605 BOGGS RD,DULUTH,GA,30159,33.97357,-84.100163,3  ,N  ,H----,------         
GAR000015073,UNIVERSAL ALLOY CORPORATION,GA,------,LQG,180 LAMAR HALEY PKWY,CANTON,GA,30114,34.241842,-84.474539,1  ,N  ,H----,------         
GAR000048538,AUGUSTA SASH & DOOR SALES OF GA INC,GA,------,VSQG,1824 WILKINSON RD,AUGUSTA,GA,30904,33.4527,-82.033798,3  ,N  ,H----,------         
GAR000017137,LUMMUS CORP,GA,------,Other,1 LUMMUS DR CROSSROADS,SAVANNAH,GA,31422,,,N  ,N  ,-----,------         
GAR000004481,JOHNSON PRINTING CO INC,GA,------,Other,112 W GIBSON ST,CEDARTOWN,GA,30125,34.008188,-85.255312,N  ,N  ,-----,------         
GAR000007948,ROME-FLOYD RECYCLING CENTER,GA,------,Other,405 WATTERS ST,ROME,GA,30161,,,N  ,N  ,-----,------         
GA0000203406,JOHN BAILEY PONTIAC GMC,GA,------,Other,4228 HWY 20,BUFORD,GA,30518,34.094574,-84.010484,N  ,N  ,-----,------         
GAR000011965,GRAY DISTRIBUTION - DOW AGROSCIENCES,GA,------,Other,1315 INDUSTRY AVENUE,ALBANY,GA,31707,,,N  ,N  ,-----,------         
GAD984304451,SHAW INDUSTRIES PLANT WK,GA,------,Other,310 SOUTHWELL BLVD,TIFTON,GA,31794,31.41587,-83.504513,N  ,N  ,-----,------         
GAR000067777,3599 CANTRELL INDUSTRIAL COUTT,GA,------,Other,3599 CANTRELL IND CT,ACWORTH,GA,30101,,,N  ,N  ,-----,------         
GAR000005157,PRINCE HONDA,GA,------,Other,1501 HWY 82 W,TIFTON,GA,31794,,,N  ,N  ,-----,------         
GA0000135442,DEPT OF CORR TELFAIR STATE PRISON,GA,------,Other,210 LONGBRIDGE RD,HELENA,GA,31037,,,N  ,N  ,-----,------         
GAD981216708,JACKSON AUTOMOTIVE GROUP BODY SHOP,GA,------,Other,3010 RIVERSIDE DR,MACON,GA,31210,32.886604,-83.673601,N  ,N  ,-----,------         
GAD097389530,SYNERGY RECYCLING,GA,------,Other,109 HOWELL AVE,FAIRBURN,GA,30213,33.556133,-84.585146,N  ,N  ,H----,------         
GAR000019893,HANSGROHE INC,GA,------,VSQG,1490 BLUEGRASS LAKES PKWY,ALPHARETTA,GA,30004,34.115212,-84.229139,3  ,N  ,H----,------         
GAR000049718, ALPHA ASSEMBLY MATERIALS INC DBA MACDERMID ALPHA ELECTRONICS  ,GA,------,VSQG,3950 JOHNS CREEK CT,SUWANEE,GA,30024,34.068583,-84.160938,3  ,N  ,H----,------         
GAR000061853,REGIONS FINANCIAL CORPORATION,GA,------,Other,80 MONROE CROSSING,EMERSON,GA,30137,,,N  ,N  ,-----,------         
GAD981261522,USPS - BROADVIEW VMF,GA,------,VSQG,97 LAKESHORE DR NE,ATLANTA,GA,30324,33.815938,-84.365652,3  ,N  ,H----,------         
GAR000014944,DOUG BEAN SIGNS INC,GA,------,VSQG,1600 DEAN FOREST RD,SAVANNAH,GA,31408,32.115553,-81.192661,3  ,N  ,H----,------         
GAR000060871,NAVAL SUPPORT ACTIVITY ATHENS,GA,------,Other,1425 PRINCE AVENUE,ATHENS,GA,30606,,,N  ,N  ,-----,------         
GAR000045880,AMERICAN SIGNAL COMPANY,GA,------,SQG,2755 BANKERS INDUSTRIAL DR STE A,ATLANTA,GA,30360,,,2  ,N  ,H----,------         
GAD981280852,WELLSTAR COBB HOSPITAL,GA,------,SQG,3950 AUSTELL RD,AUSTELL,GA,30106,33.857662,-84.600936,2  ,N  ,H----,------         
GAR000061929,CHEMTURA CONSUMER PRODUCTS C/O PRIDE POOLS,GA,------,Other,7049 HIGHWAY 280 WEST,CLAXTON,GA,30417,,,N  ,N  ,-----,------         
GAR000065276,PORT CITY LOGISTICS,GA,------,Other,151 PORTSIDE CT,SAVANNAH,GA,31407,32.161297,-81.195183,N  ,N  ,H----,------         
GAR000059824,MILLIKEN & CO. COLORMASTER PLANT,GA,------,Other,200 FAIR STREET,CALHOUN,GA,30701,,,N  ,N  ,-----,------         
GAR000036400,AD-TECH INTERNATIONAL INC,GA,------,Other,2765A BANKERS INDUSTRIAL DR,ATLANTA,GA,30360,,,N  ,N  ,-----,------         
GAD040674582,RATHON CORP,GA,------,Other,5001 PEACHTREE IND BLVD,CHAMBLEE,GA,30341,33.886073,-84.315245,N  ,N  ,-----,------         
GAD042125146,AUGUSTA CHEMICAL PLANT,GA,L----H,Legacy TSDF,1010 GLASS FACTORY AVE,AUGUSTA,GA,30901,33.451667,-81.979444,N  ,N  ,-PA--,------         
GA0000565606,GEORGIA PERMIMETER COLLEGE LAWRENCEVILLE,GA,------,Other,5155 SUGARLOAF PARKWAY,LAWRENCEVILLE,GA,30243-5704,33.970628,-84.072835,N  ,N  ,-----,------         
GAD000603522,QUALITY CARRIERS INC,GA,------,VSQG,1415 COLUMBIA NITROGEN RD,AUGUSTA,GA,30903,33.443481,-81.933188,3  ,N  ,H----,------         
GAD064496003,UNIVERSAL FOREST PRODUCTS E DIV INC,GA,------,Other,5200 HWY 138 STE 100,UNION CITY,GA,30291,33.568102,-84.54977,N  ,N  ,-----,------         
GAR000061465,BLAKELY GEORGIA WATER TANK REHAB,GA,------,Other,82 COURT SQUARE,BLAKELY,GA,39823,,,N  ,N  ,-----,------         
GAR000045419,PORTRAIT INNOVATIONS,GA,------,Other,4520 OLDE PERIMETER WAY STE 150,ATLANTA,GA,30346,,,N  ,N  ,-----,------         
GAD981221492,PRINCE CHEVROLET,GA,------,VSQG,1410 HWY 82W,TIFTON,GA,31793,31.442119,-83.574571,3  ,N  ,H----,------         
GAR000040527,NTB #276,GA,------,Other,493 COBB PKWY,MARIETTA,GA,30060,,,N  ,N  ,-----,------         
GAD981261779,EGLESTON CHILDREN'S HOSPITAL AT EMORY UNIVERSITY INC,GA,------,VSQG,1405 CLIFTON ROAD NE,ATLANTA,GA,30322,33.794378,-84.320982,3  ,N  ,H----,------         
GAR000067041,CAIRE INC,GA,------,VSQG,2205 AIRPORT INDUSTRIAL DRIVE,BALL GROUND,GA,30107,34.295141,-84.423892,3  ,N  ,H----,------         
GAR000006080,PRINCE BODY SHOP,GA,------,Other,1410 HWY 82 W,TIFTON,GA,31794-0128,,,N  ,N  ,-----,------         
GAR000061648,NELSON AUTOMOTIVE,GA,------,Other,1 HALL STREET,GAINESVILLE,GA,30501,,,N  ,N  ,-----,------         
GAR000071019,MIKE'S USED OIL,GA,------,Other,28571 US HWY 80 WEST,PORTAL,GA,30450,32.537621,-81.93192,N  ,N  ,H----,------         
GAR000004192,PRECISION ACCESSORIES & INSTRUMENTS,GA,------,VSQG,495 LAKE MIRROR RD,ATLANTA,GA,30349,33.628302,-84.410441,3  ,N  ,H----,------         
GAR000067330,TIP TOP POULTRY INC,GA,------,VSQG,479 NATHAN DEAN PKWY,ROCKMART,GA,30153,33.966381,-84.994839,3  ,N  ,H----,------         
GAD981271653,COOPER TIRE & RUBBER CO,GA,------,Other,3300 SYLVESTER RD,ALBANY,GA,31705,31.572577,-84.065301,N  ,N  ,-----,------         
GAD000613323,SHAW INDUSTRIES INC PLANT 81,GA,------,SQG,201 SPRINGDALE RD,DALTON,GA,30721,34.790245,-84.965897,2  ,N  ,H----,------         
GAD981235781,SOUTHERN AUTOMOTIVE SPECIALTY SHOPS,GA,------,Other,843 MCFARLAND RD SW,ALPHARETTA,GA,30004,34.120902,-84.223005,N  ,N  ,-----,------         
GAR000101949,NYCO AMERICA LLC,GA,------,VSQG,87 AMLAJACK WAY,NEWNAN,GA,30265,,,3  ,N  ,H----,------         
GAR000063560,HYUNDAI TRANSYS GEORGIA POWERTRAIN INC,GA,------,VSQG,6801 KIA PARKWAY,WEST POINT,GA,31833,32.930198,-85.115116,3  ,N  ,H----,------         
GAR000007807,BAILEY CABINET CO INC,GA,------,VSQG,5000 BAILEY AVE,SUGAR HILL,GA,30518,34.110756,-84.042366,3  ,N  ,H----,------         
GAR000012815,GEORGIA GLYCOL INC,GA,------,Other,1612C JAMES P RODGERS CIR,VALDOSTA,GA,31601,,,N  ,N  ,-----,------         
GAR000051391,ALBERTO CULVER DISTRIBUTION,GA,------,Other,6300 BOAT ROCK ROAD SUITE A,ATLANTA,GA,30336,,,N  ,N  ,-----,------         
GA0000129171,CLAYTON COUNTY FLEET MAINTENANCE,GA,------,VSQG,1348 GOVERNMENT CIR,JONESBORO,GA,30236,33.53587,-84.346762,3  ,N  ,H----,------         
GA7180000179,USPS-ATLANTA BULK MAIL CENTER VMF,GA,------,VSQG,1800 JAMES JACKSON PKWY,ATLANTA,GA,30369,33.805093,-84.475256,3  ,N  ,H----,------         
GAD981225097,INTERNATIONAL PAPER,GA,------,VSQG,5099 NORTH ROYAL ATLANTA DRIVE,TUCKER,GA,30084,33.859002,-84.187644,3  ,N  ,H----,------         
GAR000018911,MACON - 841 ANTHONY RD READINESS CENTER,GA,------,Other,841 ANTONY RD,MACON,GA,31204-3200,,,N  ,N  ,-----,------         
GAR000056010,URBAN E-LIFE INC,GA,------,Transporter,"900 WENDELL CT SW, STE A",ATLANTA,GA,30336,33.767557,-84.520169,N  ,Y  ,H---S,------         
GAR000018929,LYONS READINESS CENTER,GA,------,Other,572 S VICTORY DR,LYONS,GA,30436-9203,,,N  ,N  ,-----,------         
GA0000080499,"PENSKE TRUCK LEASING CO., LP",GA,------,VSQG,251 PENSKE DRIVE,CONYERS,GA,30013,33.645476,-83.990063,3  ,N  ,H----,------         
GAD078107539,PENSKE TRUCK LEASING CO LP,GA,------,VSQG,4605 FULTON IND BLVD,ATLANTA,GA,30336,33.757986,-84.54232,3  ,N  ,H----,------         
GAD981219116,PENSKE TRUCK LEASING CO LP,GA,------,VSQG,2300 WEAVER WAY,NORCROSS,GA,30071,33.915456,-84.235129,3  ,N  ,H----,------         
GAR000071225,"MASTER BUILDERS SOLUTIONS CONSTRUCTION SYSTEMS US, LLC",GA,------,VSQG,1103 NORTHPOINT PKWY,ACWORTH,GA,30102,34.084885,-84.664746,3  ,N  ,H----,------         
GAD984307389,PACE AMERICAN OF GA,GA,------,Other,223 RIP WILEY,FITZGERALD,GA,31750,,,N  ,N  ,-----,------         
GAR000014365,PENSKE TRUCK LEASING CO LP,GA,------,VSQG,1390 MARIETTA BLVD,ATLANTA,GA,30318,33.80138,-84.435898,3  ,N  ,H----,------         
GAR000021246,PENSKE TRUCK LEASING CO LP,GA,------,VSQG,4319 PIO NONO AVE,MACON,GA,31206,32.807034,-83.663068,3  ,N  ,H----,------         
GAD981222391,UNITED BMW,GA,------,Other,3264 COMMERCE AVE,DULUTH,GA,30136,33.960299,-84.119295,N  ,N  ,-----,------         
GAD984319236,HUGHS BODY SHOP,GA,------,Other,205 RIVERWOOD DR,RESACA,GA,30735,,,N  ,N  ,-----,------         
GAD980730725,KAYDON CUSTOM FILTRATION CORP,GA,------,Other,1571 LUKKEN INDUSTRIAL DR WEST,LAGRANGE,GA,30240,33.012658,-85.062141,N  ,N  ,-----,------         
GAD984296376,BETTCO FOOD SHOP INC,GA,------,Other,6462 E BROAD ST,DOUGLASVILLE,GA,30134,,,N  ,N  ,-----,------         
GAD984299701,STATE FARM MUTUAL AUTO INS CO,GA,------,Other,11350 JOHNS CREEK PKWY,DULUTH,GA,30098-0001,,,N  ,N  ,-----,------         
GAD981264930,CSX TRANSPORTATION INC,GA,------,Other,JOHNSTON ST @ CSXT RR TRACK,SENOIA,GA,31276,,,N  ,N  ,-----,------         
GAR000070805,VOLVO OF MARIETTA,GA,------,VSQG,1195 COBB PKWY SOUTH,MARIETTA,GA,30060,33.926435,-84.507458,3  ,N  ,H----,------         
GAR000069930,WALGREENS 18178,GA,------,VSQG,6950 BEAVER RUN ROAD,MIDLAND,GA,31820,32.540042,-84.870959,3  ,N  ,H----,------         
GAR000059519,TYONEK ENGINEERING & AGILE MFG LLC  ( TEAMCOR ),GA,------,Other,101 PRINCE STREET,WARNER ROBINS,GA,31093,32.624131,-83.610997,N  ,N  ,-----,------         
GA0000018838,SOUTHERN NATURAL GAS SAVANNAH SD,GA,------,Other,6434 HWY 21 N,PORT WENTWORTH,GA,31407,,,N  ,N  ,-----,------         
GAR000057869,INDUSTRIAL TECHNICAL COATINGS INC,GA,------,Other,56 TELFAIR PLACE STE B,SAVANNAH,GA,31415,32.079323,-81.156011,N  ,N  ,-----,------         
GAD984290809,BP FACILITY #23709,GA,------,Other,2320 CHESHIRE BRIDGE,ATLANTA,GA,30324,,,N  ,N  ,-----,------         
GAR000000091,MILLER PAINTING CO INC,GA,------,Other,6411 GARRARD AVE,SAVANNAH,GA,31405,32.020804,-81.164347,N  ,N  ,-----,------         
GAR000075762,CSX TRANSPORTATION INC,GA,------,Other,1ST AVENUE NORTH,DONALSONVILLE,GA,39845,,,N  ,N  ,-----,------         
GAR000079046,KRAYDEN  INC,GA,------,SQG,200 BUXTON COURT,LILBURN,GA,30047,33.879182,-84.153024,2  ,N  ,H----,------         
GAD984296640,JAMES AUTO PARTS,GA,------,Other,510 S DAVIS ST,NASHVILLE,GA,31639,31.200544,-83.2509,N  ,N  ,-----,------         
GAD984297374,BUFORD POWERHOUSE,GA,------,VSQG,7000 POWERHOUSE RD,BUFORD,GA,30518,34.156307,-84.075987,3  ,N  ,H----,------         
GAR000075564,WALMART NEIGHBORHOOD MARKET #4206,GA,------,VSQG,300 SOUTH BELAIR RD,AUGUSTA,GA,30907,33.495516,-82.137926,3  ,N  ,H----,------         
GAD981265051,CSX TRANSPORTATION INC,GA,------,VSQG,907 E BOUNDRY ST,AUGUSTA,GA,30901,33.45654,-81.953998,3  ,N  ,H----,------         
GAR000047837,ANITOX CORP,GA,------,SQG,1055 PROGRESS CIRCLE,LAWRENCEVILLE,GA,30043,33.996304,-83.960873,2  ,N  ,H----,------         
GAR000079178,A BETTER WAY OIL AND ENVIRONMENTAL SERVICES LLC,GA,------,Other,71 NANETTE DRIVE,NEWNAN,GA,30265,33.4134,-84.686768,N  ,N  ,H----,------         
GAD088605274,GRENZBACH CORPORATION,GA,------,SQG,10 HERRING RD,NEWNAN,GA,30265,33.41638,-84.752632,2  ,N  ,H---S,------         
GAD981253321,CASCADE CORP,GA,------,VSQG,104 INDUSTRIAL PARK BLVD,WARNER ROBINS,GA,31088,32.582429,-83.591978,3  ,N  ,H----,------         
GAR000070003,WALGREENS DRUG STORE 18250,GA,------,VSQG,379 NORTH MAIN STREET,CLEVELAND,GA,30528,34.604518,-83.768327,3  ,N  ,H----,------         
GAR000070359,WALGREENS 19407,GA,------,VSQG,2000 VETERANS BLVD,DUBLIIN,GA,31021,32.541814,-82.954041,3  ,N  ,H----,------         
GAR000069641,WALGREENS DRUG STORE 18188,GA,------,VSQG,1655 ZEBULON ROAD,GRIFFIN,GA,30224,33.209815,-84.283029,3  ,N  ,H----,------         
