ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
GAD030035356,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1997,,,,
GAD075942706,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/23/1997,,,,
GAD075942706,GA,001,HQ110,VERBAL INFORMAL,S  ,02/23/1995,,,,
GAD078105749,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/03/1999,,,,
GAD066481623,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/29/1995,,2250.0,,
GAD066481623,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/01/1995,,,,
GAD067560870,GA,038,HQ120,WRITTEN INFORMAL,S  ,10/10/1986,,,,
GAD067560870,GA,037,HQ120,WRITTEN INFORMAL,S  ,01/06/1986,,,,
GAR000002899,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/29/1996,,,,
GAR000003939,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/20/2000,,,,
GAR000003962,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/12/2000,,,,
GAR000011155,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/10/1997,,,,
GAD003305307,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/05/1995,,7100.0,,
GAD003305307,GA,003,HQ120,WRITTEN INFORMAL,S  ,06/10/1986,,,,
GAD003306750,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/29/1986,,,,
GAD003308145,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/23/1996,,,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/21/1997,,,,
GAD093706844,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/23/1999,,,,
GAD094075553,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/04/1992,,,,
GAD094075553,GA,010,HQ120,WRITTEN INFORMAL,S  ,04/19/1983,,,,
GAD094075553,GA,005,HQ120,WRITTEN INFORMAL,S  ,12/06/1982,,,,
GAD095797817,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/06/2000,,3000.0,,
GAD095797817,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/05/1999,,3000.0,,
GAD095810156,GA,002,HQ120,WRITTEN INFORMAL,S  ,10/12/1989,,,,
GAD003302064,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/21/1984,,,,
GAD003302064,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/07/1983,,,,
GAD073446965,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/27/1995,,5400.0,,
GAD073446965,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/31/1988,,,,
GAD073460941,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/1998,,,,
GAD073460941,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/23/1997,,,,
GAD066465824,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/02/1996,,,,
GAD066465824,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/01/1994,,,,
GAD066465824,GA,001,HQ110,VERBAL INFORMAL,S  ,10/29/1993,,,,
GAD066465824,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/05/1993,,,,
GAD075869248,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/1991,,,,
GAD075876623,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/20/1993,,,,
GAD095811162,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1993,,,,
GAR000034728,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/25/2016,,5000.0,,
GAR000091769,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/20/2023,,,,
GAD981243033,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/30/1993,,,,
GAD981243033,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/19/1991,,,,
GAD981243777,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/26/1995,,,,
GAD981264906,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/30/1993,,,,
GAD981269095,GA,002,HQ120,WRITTEN INFORMAL,S  ,06/12/1998,,,,
GAD981269095,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/02/1996,,,,
GAD981217995,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/26/1991,,,,
GAD981218522,GA,APT,HQ320,FINAL IMMINENT HAZARD ORDER,E  ,09/03/1999,,,,
GAD981218985,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/08/1991,,,,
GAD981219900,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/13/1995,,,,
GAD082830803,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/22/1995,,,,
GAD984289967,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/23/1993,,,,
GAD984290056,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/19/1993,,,,
GAD984290072,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/23/1993,,,,
GAD984290122,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/19/1993,,,,
GAD981270416,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/15/1994,,,,
GAD981270804,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/09/1999,,,,
GAD984279661,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/02/1999,,,,
GAD984280081,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/04/1995,,750.0,,
GAD984280719,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/23/1993,,,,
GAD984284984,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/18/1994,,10000.0,,
GAD984284984,GA,001,HQ110,VERBAL INFORMAL,S  ,09/30/1994,,,,
GAD984285445,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/28/1994,,13000.0,,
GAD981217292,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/12/1997,,,,
GAD981217292,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/24/1997,,,,
GAD981238199,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/24/1995,,,,
GAD981239569,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/23/1999,,,,
GAD980708788,GA,007,HQ120,WRITTEN INFORMAL,S  ,08/23/1990,,,,
GAD980842777,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/23/2016,,,,
GAD984285445,GA,001,HQ110,VERBAL INFORMAL,S  ,09/19/1994,,,,
GAR000014563,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/11/1999,,,,
GAR000015198,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/15/1998,,,,
GA0000075606,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/10/1995,,2000.0,,
GA0570024109,GA,014,HQ120,WRITTEN INFORMAL,S  ,07/25/1988,,,,
GA1570024330,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/14/2000,,,,
GAD981217458,GA,002,HQ120,WRITTEN INFORMAL,S  ,04/28/1989,,,,
GA0000963637,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/12/1995,,,,
GAD030037345,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/27/2000,,,,
GAD030037378,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/12/1984,,,,
GAD030058713,GA,002,HQ120,WRITTEN INFORMAL,S  ,10/23/1985,,,,
GA0210020046,GA,001,HQ110,VERBAL INFORMAL,S  ,03/26/1993,,,,
GA0210020368,GA,001,HQ110,VERBAL INFORMAL,S  ,03/09/1999,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/05/1984,,,,
GA7170023694,GA,019,HQ120,WRITTEN INFORMAL,S  ,08/19/1985,,,,
GAD980708788,GA,002,HQ120,WRITTEN INFORMAL,S  ,12/20/1988,,,,
GAD980803860,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/20/1995,,,,
GAD980803951,GA,002,HQ120,WRITTEN INFORMAL,S  ,09/27/1990,,,,
GAD058489899,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1994,,,,
GAD096634910,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/02/1994,,,,
GAD000222091,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/21/2000,,,,
GAD981024466,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/28/1989,,8198.0,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/1997,,,,
GAD984306662,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/24/1993,,,,
GAD981219967,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/1991,,,,
GAD981220437,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/29/1991,,,,
GAD981220882,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/12/1991,,,,
GAD063152573,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/19/1993,,,,
GA8570024606,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/04/1992,,,,
GA8570024606,GA,007,HQ120,WRITTEN INFORMAL,S  ,05/24/1985,,,,
GA8570024606,GA,005,HQ120,WRITTEN INFORMAL,S  ,10/14/1983,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/1992,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/28/1984,,,,
GAD097385595,GA,003,HQ120,WRITTEN INFORMAL,S  ,08/25/1989,,,,
GAD097389530,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/19/1999,,,,
GAD097389530,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/03/1999,,,,
GAD107525503,GA,001,HQ110,VERBAL INFORMAL,S  ,03/18/1994,,,,
GAD109259937,GA,002,HQ120,WRITTEN INFORMAL,S  ,08/22/1989,,,,
GAD114381403,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/1994,,,,
GAD114381403,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/13/1994,,,,
GAD114381403,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/04/1992,,10000.0,,
GAD096629282,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/16/1995,,,,
GAD096629282,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/13/1995,,7999.0,,
GAD097392971,GA,002,HQ120,WRITTEN INFORMAL,S  ,12/20/1985,,,,
GAD097392971,GA,014,HQ120,WRITTEN INFORMAL,S  ,10/25/1984,,,,
GAD097799290,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/27/2000,,,,
GAD097799290,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/13/1993,,,,
GAD981468499,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/12/1993,,,,
GA0000082073,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/13/1993,,,,
GA0000099135,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/27/1995,,,,
GA0000192187,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/02/1994,,,,
GA0000263228,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/27/2000,,,,
GAD990675118,GA,002,HQ120,WRITTEN INFORMAL,S  ,12/22/1981,,,,
GAD981228406,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/27/1990,,,,
GAD084823301,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/12/1999,,,,
GA0000263327,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/03/1996,,,,
GA0000565689,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/08/1994,,,,
GA0210020368,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/21/1996,,,,
GAD981265366,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/26/1989,,,,
GAD981265424,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2000,,,,
GAD981265424,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/1993,,,,
GAD981265838,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/12/1995,,,,
GAD990675118,GA,039,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/30/1988,,,,
GAD991275124,GA,005,HQ120,WRITTEN INFORMAL,S  ,05/13/1983,,,,
GAD991275124,GA,006,HQ120,WRITTEN INFORMAL,S  ,02/03/1983,,,,
GAD000143677,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/12/1996,,,,
GAD981275449,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/22/2000,,5500.0,,
GAD075876623,GA,004,HQ120,WRITTEN INFORMAL,S  ,08/21/1987,,,,
GAD084823301,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/07/1994,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/27/1996,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/20/1993,,,,
GA4210022733,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/24/1997,,,,
GA4210022733,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/16/1993,,,,
GAD097392971,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/18/1993,,,,
GAD097392971,GA,016,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/15/1986,10500.0,10500.0,,
GAD980842835,GA,001,HQ340,FINAL 3008(H) I.S. CA ORDER,S  ,05/22/1992,,,,
GAD980842835,GA,006,HQ120,WRITTEN INFORMAL,S  ,06/10/1987,,,,
GAD131327546,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/14/1995,,,,
GAD131327546,GA,004,HQ120,WRITTEN INFORMAL,S  ,01/24/1991,,,,
GAD131327546,GA,003,HQ120,WRITTEN INFORMAL,S  ,02/15/1989,,,,
GAD135167120,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/1989,,,,
GAD980500227,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/27/2000,,,,
GAD980500227,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/19/1994,,,,
GAD115319204,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/16/1996,,,,
GAD115319204,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/1993,,,,
GAD115319204,GA,002,HQ120,WRITTEN INFORMAL,S  ,08/03/1989,,,,
GAD095846614,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/02/2000,,1000.0,,
GAD095846614,GA,002,HQ120,WRITTEN INFORMAL,S  ,08/10/1990,,,,
GAD096629282,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/21/1998,,,,
GAD096629282,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/02/1997,,,,
GAR000008409,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/28/2000,,,,
GAR000008706,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/08/2000,,,,
GAR000008748,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/1996,,,,
GAR000017269,GA,001,HQ110,VERBAL INFORMAL,S  ,02/11/1999,,,,
GAD098584014,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/15/1990,,,,
GAD075920801,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/24/1986,8000.0,8000.0,,
GAD082826355,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/27/1985,,,,
GAD981275928,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/26/1993,,,,
GAD984270454,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/18/1996,,,,
GAD984271650,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/21/1994,,,,
GAD984293456,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/12/1997,,,,
GAD984293571,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/29/1991,,,,
GAD984294520,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/22/1993,,,,
GAD064494040,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/16/1995,,2000.0,,
GAD064494040,GA,006,HQ120,WRITTEN INFORMAL,S  ,01/03/1991,,,,
GAD064494040,GA,004,HQ120,WRITTEN INFORMAL,S  ,08/07/1989,,,,
GAD064537178,GA,003,HQ120,WRITTEN INFORMAL,S  ,09/28/1990,,,,
GAD980729974,GA,011,HQ120,WRITTEN INFORMAL,S  ,06/23/1986,,,,
GAD981266208,GA,001,HQ110,VERBAL INFORMAL,S  ,05/07/1998,,,,
GAD981266208,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/22/1994,,,,
GAD981269475,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/07/1997,,,,
GA9210020872,GA,020,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/21/1988,,,,
GAD981476203,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/07/1989,,,,
GAD981267982,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/14/1994,,,,
GAD981268295,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/28/2000,,,,
GAD981268295,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/21/1999,,,,
GAD981268295,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/30/1998,,,,
GAD984291351,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/05/1998,,,,
GAD981271745,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/05/1993,,,,
GAD981273659,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/19/1995,,1500.0,,
GAD980798805,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/15/1985,,,,
GAD980845077,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/06/2000,,,,
GAD980845150,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/18/1998,,,,
GAD980843155,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/1994,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/26/1998,,,,
GAD980515647,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/13/1995,,,,
GAD991275710,GA,016,HQ120,WRITTEN INFORMAL,S  ,04/22/1986,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/17/1997,,,,
GA7170023694,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/15/1997,,,,
GA7170023694,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/26/1993,,,,
GAR000019703,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/26/1999,,,,
GAR000020115,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/30/2000,,,,
GAR000020578,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/27/2000,,,,
GAR000021014,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/27/2000,,,,
GAR000021840,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/31/2000,,,,
GA0000012617,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/24/1993,,,,
GAD980842835,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/29/1994,,,,
GAD981024458,GA,003,HQ120,WRITTEN INFORMAL,S  ,06/30/1989,,,,
GAD981021256,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/1992,,,,
GAD981021314,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/19/1995,,1200.0,,
GAD981021314,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/13/1990,,,,
GAD092643527,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/30/1985,,,,
GAD079383469,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/19/1984,,,,
GAD981233356,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/27/1998,,,,
GAD981233935,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/26/1995,,500.0,,
GAR000048439,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/23/2009,,,,
GAD095815015,GA,001,HQ110,VERBAL INFORMAL,S  ,06/15/2011,,,,
GAD086963196,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/2007,,,,
GAR000048124,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/09/2007,,,,
GAR000049205,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/26/2007,,,,
GA0000999805,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,11/01/2016,,99900.0,,
GAD991275900,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/27/2017,,,,
GAD051010205,GA,003,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/30/1984,,,,
GAD051010429,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/25/1996,,,,
GAD003323805,GA,023,HQ120,WRITTEN INFORMAL,S  ,12/28/1984,,,,
GAD003275468,GA,004,HQ120,WRITTEN INFORMAL,S  ,10/13/1988,,,,
GAD003295110,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/1984,,,,
GAD003297959,GA,004,HQ120,WRITTEN INFORMAL,S  ,12/19/1985,,,,
GAD051021285,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/22/2000,,14300.0,,
GAD033582461,GA,001,HQ110,VERBAL INFORMAL,S  ,11/20/1995,,,,
GAD003273224,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/25/1992,800000.0,99000.0,,
GAD000821934,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/21/1995,,,,
GAD003264850,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/2016,,,,
GAD003323805,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/18/2011,,,,
GAR000058495,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,08/01/2011,,,,
GAD003277191,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/12/1996,,,,
GAR000034561,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/2007,,,,
GAD003280807,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/22/1995,,,,
GAD003280872,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/19/1998,,,,
GAD003281193,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/25/1991,,,,
GAD003282027,GA,002,HQ120,WRITTEN INFORMAL,S  ,07/03/1989,,,,
GAD003282027,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/01/1988,,,,
GAD003282803,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/1993,,,,
GAD003299039,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/28/1995,,,,
GAD003299526,GA,006,HQ120,WRITTEN INFORMAL,S  ,03/06/1986,,,,
GAD048711857,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/14/1984,,,,
GAD048719108,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/30/1991,,,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/27/1995,,,,
GAD051011609,GA,000,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,08/31/1992,487500.0,,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/19/1991,,,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/20/1984,,,,
GAD051012516,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/30/1994,,,,
GAD045824976,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/08/1994,,,,
GAD049690845,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/28/1990,,,,
GAD049702046,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/03/1984,,,,
GAD049714579,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/09/1996,,,,
GAD000616367,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/08/1993,,,,
GAD000609800,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/1995,,,,
GAD042097261,GA,006,HQ120,WRITTEN INFORMAL,S  ,03/22/1989,,,,
GAD051034387,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/06/1992,,40000.0,,
GAD051034387,GA,046,HQ120,WRITTEN INFORMAL,S  ,01/22/1990,,,,
GAD051034387,GA,040,HQ120,WRITTEN INFORMAL,S  ,07/28/1987,,,,
GAD000827402,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/02/2016,,,,
GAD003285665,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/20/1993,,,,
GAR000049759,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/14/2007,,,,
GAR000037382,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/2007,,,,
GAD981219330,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/16/2007,,,,
GAD000821934,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/26/1995,,,,
GAD000828251,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/27/1990,,,,
GAD096634910,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/22/2007,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/24/1999,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/29/1991,,,,
GAD042125146,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/27/1995,,,,
GAD042125146,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/02/1994,,,,
GAD042125146,GA,021,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/18/1986,,,,
GAD981268139,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/15/2011,,,,
GAD000827873,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/08/1985,,,,
GAD000828228,GA,002,HQ120,WRITTEN INFORMAL,S  ,11/12/1986,,,,
GAD003268885,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/13/1991,,,,
GAD003268885,GA,003,HQ120,WRITTEN INFORMAL,S  ,10/12/1989,,,,
GAD047591557,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/27/1993,,,,
GAD047608245,GA,004,HQ120,WRITTEN INFORMAL,S  ,12/05/1990,,,,
GAD047750229,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/15/1999,,,,
GAD003308145,GA,005,HQ120,WRITTEN INFORMAL,S  ,08/15/1986,,,,
GAD003308335,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/04/1995,,500.0,,
GAD003308335,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/20/1995,,,,
GAD003308335,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/18/1993,,,,
GAD003275971,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/13/1991,,,,
GAD003275971,GA,008,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/04/1988,,,,
GAD000609875,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/06/1995,,,,
GAD000609891,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/06/1995,,,,
GAD000609925,GA,APT,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,12/19/1996,305345.0,,,
GAR000074849,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/29/2015,,,,
GAD984301135,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/04/2011,,,,
