CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
13039010602,Georgia,Camden County,0,1035,399,0,3,0.29,0,0,0,0,0,0,4.2,78125,0,0,0,0,0,0,0,0,4,4,NULL,2,2,NULL,1035,100,374,36.1,231,22.32,119,11.5,949,91.69,47,4.54,18,1.74,3,0.29,2,0.19,16,1.55,40,3.86,0,0,47,11.68,1035,100,374,36.1,231,22.32,119,11.5,949,91.69,47,4.54,18,1.74,3,0.29,2,0.19,16,1.55,40,3.86,0,0,47,11.68,4,0.42,2,0.15,1,0.12,0,0,3,0.27,1,0.1,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,379,231,119,949,47,18,3,2,16,40,0,48
13043950100,Georgia,Candler County,0,5091,1900,0,173,3.4,0,0,0,1,1,1,35.9,32684,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,4338,85.21,2596,50.99,1121,22.02,721,14.15,2957,58.08,1176,23.09,10,0.2,1,0.02,6,0.12,189,3.71,241,4.74,211,11.12,415,21.85,3173,62.33,1832,35.99,839,16.48,478,9.4,2489,48.9,554,10.88,3,0.06,0,0,4,0.08,122,2.41,166,3.26,143,7.55,312,16.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2702,1371,794,3264,1507,29,5,7,279,362,238,462
13043950200,Georgia,Candler County,0,3500,1358,0,37,1.06,0,0,0,1,1,1,29.2,28750,0,0,0,0,0,0,0,1,71,71,NULL,43,43,NULL,2951,84.3,1844,52.69,763,21.81,383,10.94,2111,60.33,589,16.83,19,0.54,0,0,1,0.03,230,6.58,286,8.17,125,9.18,201,14.81,2430,69.43,1524,43.53,631,18.04,300,8.57,1731,49.45,472,13.5,10,0.3,0,0,1,0.03,216,6.16,264,7.55,115,8.49,165,12.15,71,2.03,43,1.22,19,0.53,9,0.25,62,1.77,8,0.24,0,0,0,0,0,0,1,0.02,1,0.03,5,0.4,5,0.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2137,884,511,2565,642,28,0,1,264,322,115,215
13043950300,Georgia,Candler County,0,2407,783,0,77,3.2,0,0,0,0,0,1,32.2,53802,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2407,100,1226,50.92,564,23.43,279,11.59,1424,59.16,534,22.19,0,0,0,0,1,0.04,448,18.61,543,22.56,16,2.08,132,16.89,2407,100,1226,50.92,564,23.43,279,11.59,1424,59.16,534,22.19,0,0,0,0,1,0.04,448,18.61,543,22.56,16,2.08,132,16.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1281,564,279,1424,534,0,0,1,448,543,22,164
13045910101,Georgia,Carroll County,1,5929,2262,0,7,0.12,1,1,1,0,0,1,19.5,42282,1,1,1,1,1,0,0,0,1342,4373,1342,615,2040,615,4373,73.76,2040,34.41,1215,20.49,407,6.86,2777,46.84,1262,21.29,28,0.48,1,0.02,12,0.2,293,4.93,334,5.63,91,4.03,329,14.54,1342,22.64,615,10.37,367,6.18,147,2.48,957,16.14,308,5.19,9,0.15,0,0,3,0.05,66,1.11,61,1.03,18,0.82,99,4.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2778,1689,543,3652,1793,46,3,15,420,477,123,424
13045910103,Georgia,Carroll County,0,5020,1733,0,0,0,0,0,0,0,0,0,9.9,78164,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4412,87.88,1497,29.81,1287,25.64,408,8.12,3548,70.68,619,12.33,46,0.92,0,0,19,0.39,179,3.56,256,5.11,37,2.11,115,6.61,3951,78.71,1326,26.41,1144,22.79,373,7.43,3263,65,510,10.17,39,0.78,0,0,17,0.35,121,2.41,188,3.75,34,1.99,103,5.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1774,1491,447,3885,828,60,1,22,224,293,43,140
13045910104,Georgia,Carroll County,1,9273,3181,0,0,0,0,0,0,0,1,0,19.4,64219,1,1,1,1,1,0,0,1,8425,8923,8425,2616,2862,2616,8923,96.23,2862,30.87,2624,28.3,748,8.07,7085,76.41,1362,14.69,45,0.49,5,0.05,31,0.34,394,4.25,443,4.77,123,3.86,708,22.25,8425,90.85,2616,28.21,2532,27.3,614,6.62,6666,71.89,1302,14.04,43,0.46,5,0.05,28,0.3,381,4.11,413,4.45,108,3.4,653,20.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3249,2707,798,7326,1438,48,5,33,423,474,133,774
13045910200,Georgia,Carroll County,1,11728,4091,0,3,0.03,1,1,1,0,0,1,18.8,55273,1,1,1,1,1,0,0,0,8580,10709,8580,3139,3866,3139,10709,91.31,3866,32.96,3051,26.01,968,8.26,8942,76.25,1342,11.45,64,0.55,5,0.04,45,0.38,311,2.65,302,2.58,74,1.81,739,18.07,8580,73.16,3139,26.77,2351,20.04,828,7.06,7372,62.86,880,7.5,54,0.46,5,0.04,34,0.29,235,2,232,1.97,56,1.37,594,14.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4536,3312,1095,9775,1485,68,5,46,349,337,93,874
13045910300,Georgia,Carroll County,0,6310,2213,0,0,0,0,0,0,1,1,1,15.9,57429,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,6310,100,2326,36.86,1692,26.81,710,11.25,5490,87,520,8.24,71,1.13,1,0.02,21,0.33,207,3.28,180,2.85,104,4.68,344,15.55,6291,99.7,2316,36.7,1687,26.74,705,11.17,5473,86.73,520,8.24,71,1.13,1,0.02,20,0.32,206,3.27,180,2.85,103,4.63,343,15.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2433,1692,710,5490,520,71,1,21,207,180,104,370
13045910400,Georgia,Carroll County,0,3281,1302,0,0,0,0,0,0,0,0,0,17.7,67639,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2978,90.77,1286,39.21,677,20.63,508,15.49,2702,82.36,183,5.59,5,0.15,0,0,12,0.37,76,2.3,49,1.48,76,5.82,106,8.11,2402,73.21,1058,32.24,533,16.25,412,12.55,2208,67.3,117,3.58,5,0.15,0,0,11,0.33,61,1.85,38,1.15,70,5.36,86,6.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,747,558,2923,253,5,0,12,88,54,79,120
13045910501,Georgia,Carroll County,1,8876,2286,0,2370,26.7,1,1,1,1,1,1,35.5,42111,1,1,1,1,1,0,0,1,5859,8409,5859,3192,4521,3192,8409,94.74,4521,50.94,1218,13.72,362,4.08,4820,54.31,2772,31.23,139,1.57,3,0.03,35,0.4,639,7.2,986,11.11,132,5.77,177,7.76,5859,66.01,3192,35.96,823,9.27,221,2.49,3363,37.89,1889,21.28,97,1.09,2,0.02,28,0.31,481,5.42,797,8.98,100,4.37,131,5.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3577,1351,422,5047,2967,140,3,47,672,1044,125,181
13045910502,Georgia,Carroll County,1,2920,1001,0,6,0.21,1,1,1,1,1,1,52.6,20750,1,1,1,1,1,0,0,1,1979,2903,1979,1739,2574,1739,2903,99.43,2574,88.15,657,22.51,212,7.25,927,31.75,1446,49.53,9,0.31,1,0.03,24,0.82,496,17,734,25.13,183,18.27,430,42.94,1979,67.79,1739,59.55,394,13.5,109,3.73,816,27.95,733,25.09,9,0.31,0,0,19,0.66,402,13.78,610,20.89,85,8.52,285,28.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2878,662,212,936,1452,9,1,24,498,736,194,500
13045910600,Georgia,Carroll County,1,5568,2006,0,126,2.26,0,0,0,0,0,0,13.4,86742,1,1,1,1,1,0,0,0,2970,4934,2970,879,1522,879,4934,88.6,1522,27.33,1350,24.24,596,10.7,3396,61,1182,21.23,32,0.58,0,0,14,0.24,309,5.55,369,6.62,36,1.81,188,9.36,2970,53.34,879,15.79,810,14.54,411,7.37,2308,41.44,461,8.28,22,0.39,0,0,8,0.15,171,3.07,193,3.46,16,0.8,108,5.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,1521,676,3835,1311,38,0,15,369,442,49,242
13045910701,Georgia,Carroll County,1,9171,2986,0,783,8.54,0,0,0,0,1,0,14.4,66452,1,1,1,1,1,0,0,1,8578,9124,8578,2791,3167,2791,9124,99.49,3167,34.53,2347,25.59,785,8.56,6500,70.87,1907,20.79,101,1.1,2,0.02,37,0.41,577,6.29,655,7.14,108,3.63,400,13.38,8578,93.53,2791,30.44,2226,24.28,713,7.78,6236,68,1676,18.27,90,0.98,2,0.02,34,0.37,540,5.89,604,6.59,92,3.08,374,12.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2945,2358,792,6519,1926,103,2,38,583,661,117,433
13045910702,Georgia,Carroll County,1,7738,2909,0,0,0,0,0,0,0,0,0,12.9,76514,1,1,1,1,1,0,0,0,7738,7738,7738,2028,2028,2028,7738,100,2028,26.2,1975,25.52,1011,13.07,6593,85.2,843,10.89,73,0.94,0,0,28,0.36,201,2.6,229,2.96,38,1.31,341,11.72,7738,100,2028,26.2,1975,25.52,1011,13.07,6593,85.2,843,10.89,73,0.94,0,0,28,0.36,201,2.6,229,2.96,38,1.31,341,11.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2129,1975,1011,6593,843,73,0,28,201,229,38,372
13045910703,Georgia,Carroll County,1,7972,2960,0,127,1.59,1,1,1,1,1,1,16.7,49793,1,1,1,1,1,0,0,1,5523,7491,5523,2341,3355,2341,7491,93.97,3355,42.09,1977,24.8,916,11.49,5119,64.21,1906,23.91,65,0.82,0,0,20,0.25,381,4.78,500,6.28,139,4.69,667,22.54,5523,69.28,2341,29.36,1517,19.03,599,7.52,3662,45.94,1529,19.18,30,0.37,0,0,13,0.16,290,3.63,377,4.73,107,3.61,465,15.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3804,2096,1011,5455,2033,66,0,21,397,521,160,774
13045910800,Georgia,Carroll County,0,3974,1460,0,0,0,0,0,0,0,0,1,19.4,56558,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,3974,100,1593,40.07,958,24.11,491,12.36,3647,91.77,235,5.91,6,0.15,0,0,8,0.2,78,1.96,66,1.66,69,4.69,294,20.11,3974,100,1593,40.07,958,24.11,491,12.36,3647,91.77,235,5.91,6,0.15,0,0,8,0.2,78,1.96,66,1.66,69,4.69,294,20.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1657,958,491,3647,235,6,0,8,78,66,70,298
13045910900,Georgia,Carroll County,0,3891,1372,0,0,0,0,0,0,0,0,1,22.2,63294,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3891,100,1512,38.86,996,25.6,425,10.92,3610,92.78,194,4.99,5,0.13,0,0,10,0.26,72,1.85,56,1.44,48,3.51,211,15.38,3891,100,1512,38.86,996,25.6,425,10.92,3610,92.78,194,4.99,5,0.13,0,0,10,0.26,72,1.85,56,1.44,48,3.51,211,15.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1616,996,425,3610,194,5,0,10,72,56,54,231
13045911000,Georgia,Carroll County,1,6157,2277,0,21,0.34,0,0,0,0,1,0,14.4,73726,1,1,1,1,1,0,0,1,4201,5581,4201,1019,1621,1019,5581,90.64,1621,26.33,1572,25.53,615,9.98,3876,62.95,1218,19.79,21,0.35,0,0,21,0.34,444,7.22,644,10.45,270,11.85,322,14.14,4201,68.23,1019,16.55,1167,18.95,485,7.87,3114,50.57,825,13.4,14,0.23,0,0,20,0.32,228,3.7,399,6.48,201,8.84,244,10.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1810,1714,698,4346,1269,33,0,21,488,696,301,368
13045911100,Georgia,Carroll County,1,6991,2947,0,119,1.7,0,0,0,0,1,0,18.2,73158,1,1,1,1,1,0,0,1,3419,6130,3419,1160,2215,1160,6130,87.68,2215,31.68,1366,19.54,1099,15.72,5112,73.12,711,10.17,52,0.75,1,0.01,15,0.22,238,3.4,254,3.64,286,9.7,390,13.23,3419,48.91,1160,16.59,820,11.73,528,7.55,2885,41.27,365,5.22,22,0.31,0,0,10,0.14,137,1.96,138,1.97,135,4.57,197,6.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2537,1524,1343,5809,803,57,4,17,301,337,374,469
13045911200,Georgia,Carroll County,0,5728,2201,0,21,0.37,0,0,0,1,1,1,17.5,57833,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,5463,95.37,2364,41.27,1268,22.15,827,14.44,4566,79.71,649,11.32,24,0.42,7,0.12,10,0.18,207,3.61,187,3.27,111,5.05,483,21.95,4722,82.44,2039,35.6,1068,18.64,703,12.27,4088,71.36,427,7.45,21,0.37,7,0.12,5,0.1,174,3.04,159,2.77,89,4.03,419,19.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2429,1331,876,4731,739,25,7,11,215,197,128,508
13047030100,Georgia,Catoosa County,0,6955,2582,0,0,0,0,0,0,0,1,0,13.3,70938,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,6955,100,1903,27.36,1692,24.33,823,11.83,6635,95.4,56,0.81,35,0.5,0,0,35,0.5,194,2.79,212,3.05,114,4.4,343,13.28,6795,97.69,1863,26.79,1667,23.97,803,11.55,6486,93.26,54,0.77,35,0.5,0,0,33,0.48,186,2.68,202,2.91,112,4.32,334,12.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1852,1692,823,6635,56,35,0,35,194,212,107,333
13047030201,Georgia,Catoosa County,1,4708,1856,0,181,3.84,0,0,0,0,0,0,14,72321,1,1,1,1,1,0,0,0,1864,3071,1864,538,905,538,3071,65.23,905,19.22,689,14.64,371,7.88,2896,61.52,80,1.71,23,0.48,0,0,14,0.29,58,1.24,58,1.23,57,3.05,159,8.55,1864,39.59,538,11.43,408,8.67,263,5.59,1789,37.99,26,0.55,9,0.18,0,0,12,0.26,29,0.61,29,0.62,41,2.2,99,5.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1516,1090,590,4291,218,40,1,20,138,119,73,277
13047030202,Georgia,Catoosa County,0,6232,2329,0,0,0,0,0,0,0,0,0,7.6,72946,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,6003,96.32,1267,20.33,1560,25.03,790,12.67,5746,92.21,83,1.33,51,0.83,0,0,18,0.28,105,1.68,115,1.85,57,2.46,50,2.13,5212,83.63,1046,16.79,1401,22.49,587,9.42,4976,79.84,77,1.24,45,0.72,0,0,16,0.26,97,1.56,100,1.6,56,2.39,42,1.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1464,1603,833,5954,84,67,0,18,109,117,64,55
13047030301,Georgia,Catoosa County,1,7334,2616,0,14,0.19,0,0,0,0,0,0,8.3,71534,1,1,1,1,1,0,0,0,5213,6953,5213,1130,1711,1130,6953,94.8,1711,23.33,1967,26.82,652,8.88,6601,90,85,1.16,50,0.68,9,0.13,25,0.35,182,2.48,166,2.26,21,0.81,135,5.16,5213,71.08,1130,15.41,1445,19.7,493,6.72,4925,67.16,71,0.97,37,0.5,8,0.11,22,0.3,150,2.04,130,1.77,12,0.46,103,3.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1984,2061,712,6973,86,52,10,26,187,174,25,144
13047030303,Georgia,Catoosa County,0,3233,1184,0,0,0,0,0,0,0,0,0,7,62870,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3233,100,966,29.88,862,26.66,328,10.15,3119,96.47,19,0.59,5,0.15,0,0,11,0.34,79,2.44,49,1.52,9,0.78,91,7.69,3233,100,966,29.88,862,26.66,328,10.15,3119,96.47,19,0.59,5,0.15,0,0,11,0.34,79,2.44,49,1.52,9,0.78,91,7.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,942,862,328,3119,19,5,0,11,79,49,8,79
13047030304,Georgia,Catoosa County,0,3651,1256,0,0,0,0,0,0,0,0,0,4.8,80250,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3651,100,736,20.16,1091,29.88,325,8.9,3479,95.29,93,2.55,16,0.44,1,0.03,6,0.16,56,1.53,67,1.84,34,2.71,79,6.32,3626,99.32,731,20.02,1083,29.68,323,8.83,3455,94.63,92,2.53,16,0.44,1,0.03,6,0.16,56,1.53,67,1.84,34,2.69,79,6.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720,1091,325,3479,93,16,1,6,56,67,36,84
