CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS
733812,C.I. Pigment Violet 15,12769-96-9,12769969,CASRN,FERRO CORPORATION,6060 PARKLAND BLVD,,MAYFIELD HEIGHTS,Cuyahoga,OH,44124,00-416-1477,,,,,,,,,FERRO CORPORATION NORCROSS,6369 PEACHTREE ST,,NORCROSS,GWINNETT COUNTY,GA,30071,33.929194,-84.237608,00-416-1477,TSCA6376,1.10E+11,493110 General Warehousing And Storage,Import,,,,,Import,0,"258,278","258,278","285,430","269,790","43,653","432,628","443,830","388,590","202,053",,0,0,,,W4,50 Ð 99,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
733835,C.I. Pigment Yellow 119,68187-51-9,68187519,CASRN,FERRO CORPORATION,6060 PARKLAND BLVD,,MAYFIELD HEIGHTS,Cuyahoga,OH,44124,00-416-1477,,,,,,,,,FERRO CORPORATION NORCROSS,6369 PEACHTREE ST,,NORCROSS,GWINNETT COUNTY,GA,30071,33.929194,-84.237608,00-416-1477,TSCA6376,1.10E+11,493110 General Warehousing And Storage,Import,,,,,Import,0,"1,011,037","1,011,037","902,869","878,587","804,845","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000",,0,0,,,W4,50 Ð 99,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
715659,C.I. Pigment Yellow 119,68187-51-9,68187519,CASRN,Venator Materials LLC,10001 Woodloch Forest Drive,,The Woodlands,Harris,TX,77380,08-055-8343,VENATOR MATERIALS PLC,"Titanium House, Hanzard Drive, Wynyard Park",,Stockton-on-Tees,,TS22 5FD,UK,22-293-5444,VENATOR AMERICAS LLC,1895 DOUG BARNARD PKWY,,AUGUSTA,RICHMOND COUNTY,GA,30906,33.385959,-81.979523,09-016-3704,TSCA10071279,1.10E+11,325130 Synthetic Dye And Pigment Manufacturing,Both,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W3,25 Ð 49,M5,90% +,No,Dry Powder,C202,Paints and Coatings,,U021,Pigments,,,,,Commercial,No,10,M2,1% Ð < 30%,W7,"1,000 Ð 9,999"
715659,C.I. Pigment Yellow 119,68187-51-9,68187519,CASRN,Venator Materials LLC,10001 Woodloch Forest Drive,,The Woodlands,Harris,TX,77380,08-055-8343,VENATOR MATERIALS PLC,"Titanium House, Hanzard Drive, Wynyard Park",,Stockton-on-Tees,,TS22 5FD,UK,22-293-5444,VENATOR AMERICAS LLC,1895 DOUG BARNARD PKWY,,AUGUSTA,RICHMOND COUNTY,GA,30906,33.385959,-81.979523,09-016-3704,TSCA10071279,1.10E+11,325130 Synthetic Dye And Pigment Manufacturing,Both,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W3,25 Ð 49,M5,90% +,No,Dry Powder,C204,Building/Construction Materials not covered elsewhere,,U021,Pigments,,,,,Commercial,No,50,M2,1% Ð < 30%,W6,500 Ð 999
715659,C.I. Pigment Yellow 119,68187-51-9,68187519,CASRN,Venator Materials LLC,10001 Woodloch Forest Drive,,The Woodlands,Harris,TX,77380,08-055-8343,VENATOR MATERIALS PLC,"Titanium House, Hanzard Drive, Wynyard Park",,Stockton-on-Tees,,TS22 5FD,UK,22-293-5444,VENATOR AMERICAS LLC,1895 DOUG BARNARD PKWY,,AUGUSTA,RICHMOND COUNTY,GA,30906,33.385959,-81.979523,09-016-3704,TSCA10071279,1.10E+11,325130 Synthetic Dye And Pigment Manufacturing,Both,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W3,25 Ð 49,M5,90% +,No,Dry Powder,C303,Plastic and Rubber Products not covered elsewhere,,U021,Pigments,,,,,Commercial,Yes,40,M2,1% Ð < 30%,W7,"1,000 Ð 9,999"
733836,C.I. Pigment Yellow 164,68412-38-4,68412384,CASRN,FERRO CORPORATION,6060 PARKLAND BLVD,,MAYFIELD HEIGHTS,Cuyahoga,OH,44124,00-416-1477,,,,,,,,,FERRO CORPORATION NORCROSS,6369 PEACHTREE ST,,NORCROSS,GWINNETT COUNTY,GA,30071,33.929194,-84.237608,00-416-1477,TSCA6376,1.10E+11,493110 General Warehousing And Storage,Import,,,,,Import,0,"44,812","44,812",0,"48,565",0,"1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,,,W4,50 Ð 99,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
733818,C.I. Pigment Yellow 34,1344-37-2,1344372,CASRN,FERRO CORPORATION,6060 PARKLAND BLVD,,MAYFIELD HEIGHTS,Cuyahoga,OH,44124,00-416-1477,,,,,,,,,FERRO CORPORATION NORCROSS,6369 PEACHTREE ST,,NORCROSS,GWINNETT COUNTY,GA,30071,33.929194,-84.237608,00-416-1477,TSCA6376,1.10E+11,493110 General Warehousing And Storage,Import,,,,,Import,0,"28,697","28,697","37,527","114,790","269,010","1,000,000 Ð <20,000,000","1,000,000 Ð <10,000,000","500,000 Ð <1,000,000","1,000,000 Ð <10,000,000",,0,0,,,W4,50 Ð 99,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
733828,C.I. Pigment Yellow 42,51274-00-1,51274001,CASRN,FERRO CORPORATION,6060 PARKLAND BLVD,,MAYFIELD HEIGHTS,Cuyahoga,OH,44124,00-416-1477,,,,,,,,,FERRO CORPORATION NORCROSS,6369 PEACHTREE ST,,NORCROSS,GWINNETT COUNTY,GA,30071,33.929194,-84.237608,00-416-1477,TSCA6376,1.10E+11,493110 General Warehousing And Storage,Import,,,,,Import,0,"1,397,239","1,397,239","1,591,114","2,271,809","2,485,689","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000",,0,0,,,W4,50 Ð 99,M5,90% +,No,Dry Powder,,,,,,,,,,,,,,,,
715658,C.I. Pigment Yellow 42,51274-00-1,51274001,CASRN,Venator Materials LLC,10001 Woodloch Forest Drive,,The Woodlands,Harris,TX,77380,08-055-8343,VENATOR MATERIALS PLC,"Titanium House, Hanzard Drive, Wynyard Park",,Stockton-on-Tees,,TS22 5FD,UK,22-293-5444,VENATOR AMERICAS LLC,1895 DOUG BARNARD PKWY,,AUGUSTA,RICHMOND COUNTY,GA,30906,33.385959,-81.979523,09-016-3704,TSCA10071279,1.10E+11,325130 Synthetic Dye And Pigment Manufacturing,Both,,,,,,CBI,CBI,CBI,CBI,CBI,CBI,"50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,,,,,,,,,,,,,,
714183,Cadmium hydroxide (Cd(OH)2),21041-95-2,21041952,CASRN,SAFT AMERICA INC.,13575 WATERWORKS STREET,,JACKSONVILLE,DUVAL,FL,32221,06-315-2573,,,,,,,,,SAFT AMERICA INC.,711 GIL HARBIN INDUSTRIAL BLVD,,VALDOSTA,LOWNDES COUNTY,GA,31601,30.80266,-83.28763,06-315-2573,TSCA10020450,1.10E+11,335911 Storage Battery Manufacturing,Manufacture,,,,,Manufacture,"51,311",0,"51,311","38,157","27,973","48,191","51,311","38,157","27,973","48,191",,"51,311",0,NKRA,Not Known or Reasonably Ascertainable,W4,50 Ð 99,M3,30% Ð < 60%,Yes,Other Solid,,,,,,,,,,,,,,,,
730902,Calcium chloride (CaCl2),10043-52-4,10043524,CASRN,"KEMIRA CHEMICALS, INC.","1000 PARKWOOD CIRCLE, SUITE 500",,ATLANTA,Cobb,GA,30339,03-387-0585,,,,,,,,,"Kemira Chemicals, Inc.","1000 Parkwood Circle, Suite 500",,Atlanta,,GA,30339,33.90189,-84.45979,03-387-0585,TSCA7204,1.10E+11,325130 Synthetic Dye And Pigment Manufacturing,Import,325199 All Other Basic Organic Chemical Manufacturing,Import,325180 Other Basic Inorganic Chemical Manufacturing,Import,Import,0,"3,400","3,400","29,000","91,000","76,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,0,,,W1,< 10,M2,1% Ð < 30%,No,Liquid,CC302,"Other articles with routine direct contact during normal use, including paper articles",,F999,Other,Coating agent,,,,Commercial,No,100,M2,1% Ð < 30%,W2,10 Ð 24
711924,Calcium oxide (CaO),1305-78-8,1305788,CASRN,BASF Corp,100 Park Avenue,,Florham Park,Morris,NJ,7932,00-130-7032,BASF SE,Carl-Bosch-Str-38,,Ludwigshafen,,67056,GM,31-500-0554,BASF CATALYSTS (MCINTYRE PLANTS),1277 DEDRICK RD,,MCINTYRE,WILKINSON,GA,31054-2701,32.852745,-83.232553,04-520-9087,TSCA4551,1.10E+11,212324 Kaolin And Ball Clay Mining,Manufacture,,,,,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,"20,000,000,000 Ð <30,000,000,000","30,000,000,000 Ð <40,000,000,000","30,000,000,000 Ð <40,000,000,000","30,000,000,000 Ð <40,000,000,000",,0,CBI,,,W6,500 Ð 999,M5,90% +,No,,,,,,,,,,,,,,,,,
703581,Calcium oxide (CaO),1305-78-8,1305788,CASRN,JOHNSON MATTHEY INC,435 Devon Park Dr,Ste 600,Wayne,Delaware,PA,19087,00-232-6734,,,,,,,,,JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,115 ELI WHITNEY BLVD.,,SAVANNAH,CHATHAM COUNTY,GA,31408,32.111191,-81.221069,15-379-1454,100606521,1.10E+11,325180 Other Basic Inorganic Chemical Manufacturing,Both,,,,,Manufacture,"163,421",0,"163,421","231,953","253,408",0,"20,000,000,000 Ð <30,000,000,000","30,000,000,000 Ð <40,000,000,000","30,000,000,000 Ð <40,000,000,000","30,000,000,000 Ð <40,000,000,000",,0,0,B1,0%,W4,50 Ð 99,M2,1% Ð < 30%,No,Dry Powder,,,,,,,,,,,,,,,,
714097,Calcium oxide silicate (Ca3O(SiO4)),12168-85-3,12168853,CASRN,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CEMEX SOUTHEAST LLC,2720 HIGHWAY 341 SOUTH,,CLINCHFIELD,HOUSTON,GA,31013,32.4152,-83.6333,03-290-6716,TSCA6766,1.10E+11,327310 Cement Manufacturing,Manufacture,,,,,Manufacture,"708,867,530",0,"708,867,530","735,649,670","781,515,840","814,118,270","110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000",,0,0,,,W5,100 Ð 499,M4,60% Ð < 90%,No,Dry Powder,C204,Building/Construction Materials not covered elsewhere,,U002,Adhesives and sealant chemicals,,,,,Both,No,100,M3,30% Ð < 60%,W5,100 Ð 499
716647,Calcium oxide silicate (Ca3O(SiO4)),12168-85-3,12168853,CASRN,CRH AMERICAS INC,900 Ashwood Pkwy Ste 600,,Atlanta,Fulton,GA,30338,03-717-6591,CRH PLC,"42, Fitzwilliam Square",,Dublin,,D02 R279,EI,21-950-9155,CRH AMERICAS INC,900 ASHWOOD PKWY,,ATLANTA,DEKALB COUNTY,GA,30338,33.932258,-84.34055,03-717-6591,TSCA10072249,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000","110,000,000,000 Ð <120,000,000,000",Yes,,0,B1,0%,NKRA,Not Known or Reasonably Ascertainable,M3,30% Ð < 60%,NKRA,Dry Powder,,,,,,,,,,,,,,,,
736913,Canola oil,120962-03-0,120962030,CASRN,"CARGILL, INC",15407 MCGINTY ROAD WEST,MS 62,WAYZATA,Hennepin,MN,55391,00-624-9189,,,,,,,,,CARGILL,862 W. RIDGE RD.,,GAINESVILLE,HALL,GA,30501,34.29015,-83.80998,03-390-9719,100605048,1.10E+11,311225 Fats And Oils Refining And Blending,Manufacture,,,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"250,000,000 Ð <500,000,000","250,000,000 Ð <500,000,000","500,000,000 Ð <750,000,000","500,000,000 Ð <750,000,000",,0,0,,,W5,100 Ð 499,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
735629,"Carbamodithioic acid, N,N-dibutyl-, sodium salt (1:1)",136-30-1,136301,CASRN,Textile Rubber & Chemical CO,1400 TIARCO DR,,DALTON,Whitfield,GA,30721,00-102-3621,,,,,,,,,TIARCO CHEMICAL DALTON,1300 TIARCO DR SW,,DALTON,WHITFIELD COUNTY,GA,30721,34.68832,-84.99185,11-713-4354,TSCA10057575,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,"2,056,213",0,"2,056,213","2,258,402","1,630,833","1,733,582","2,056,213","2,258,402","1,630,833","1,733,582",,0,0,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,CC107,Textile finishing and impregnating/surface treatment products,,F065,Processing aids not otherwise specified,,,,,Commercial,No,7,M3,30% Ð < 60%,W5,100 Ð 499
735636,"Carbamodithioic acid, N,N-dimethyl-, calcium salt (2:1)",20279-69-0,20279690,CASRN,Textile Rubber & Chemical CO,1400 TIARCO DR,,DALTON,Whitfield,GA,30721,00-102-3621,,,,,,,,,TIARCO CHEMICAL DALTON,1300 TIARCO DR SW,,DALTON,WHITFIELD COUNTY,GA,30721,34.68832,-84.99185,11-713-4354,TSCA10057575,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,"26,157",0,"26,157","12,926","6,401","6,403","26,157","12,926","6,401","6,403",,0,0,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,CC125,Liquid water treatment products,,F072,"Solids separation (precipitating) agent, not otherwise specified",,,,,Commercial,No,100,M3,30% Ð < 60%,W3,25 Ð 49
735626,"Carbamodithioic acid, N,N-dimethyl-, sodium salt (1:1)",128-04-1,128041,CASRN,Textile Rubber & Chemical CO,1400 TIARCO DR,,DALTON,Whitfield,GA,30721,00-102-3621,,,,,,,,,TIARCO CHEMICAL DALTON,1300 TIARCO DR SW,,DALTON,WHITFIELD COUNTY,GA,30721,34.68832,-84.99185,11-713-4354,TSCA10057575,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,"1,092,923",0,"1,092,923","1,057,022","1,232,683","1,273,853","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,CC125,Liquid water treatment products,,F072,"Solids separation (precipitating) agent, not otherwise specified",,,,,Commercial,No,98,M3,30% Ð < 60%,W3,25 Ð 49
735626,"Carbamodithioic acid, N,N-dimethyl-, sodium salt (1:1)",128-04-1,128041,CASRN,Textile Rubber & Chemical CO,1400 TIARCO DR,,DALTON,Whitfield,GA,30721,00-102-3621,,,,,,,,,TIARCO CHEMICAL DALTON,1300 TIARCO DR SW,,DALTON,WHITFIELD COUNTY,GA,30721,34.68832,-84.99185,11-713-4354,TSCA10057575,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,"1,092,923",0,"1,092,923","1,057,022","1,232,683","1,273,853","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,CC980,Other (specify),agricultural use,F999,Other,pesticide for sugar processing,,,,Commercial,No,2,M2,1% Ð < 30%,W4,50 Ð 99
735637,"Carbamodithioic acid, N-methyl-, compd. with methanamine (1:1)",21160-95-2,21160952,CASRN,Textile Rubber & Chemical CO,1400 TIARCO DR,,DALTON,Whitfield,GA,30721,00-102-3621,,,,,,,,,TIARCO CHEMICAL DALTON,1300 TIARCO DR SW,,DALTON,WHITFIELD COUNTY,GA,30721,34.68832,-84.99185,11-713-4354,TSCA10057575,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,"718,200",0,"718,200","1,065,171","1,779,568","980,739","718,200","1,065,171","1,779,568","980,739",,0,0,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,CC980,Other (specify),intermediate for pesticide,F999,Other,pesticide for sugar processing,,,,Commercial,No,100,M3,30% Ð < 60%,W5,100 Ð 499
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC101,"Construction and building materials covering large surface areas including stone, plaster, cement, glass and ceramic articles; fabrics, textiles, and apparel",,F051,Pigment,,,,,Both,NKRA,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC103,"Furniture & furnishings including stone, plaster, cement, glass and ceramic articles; metal articles; or rubber articles",,F049,UV stabilizer,,,,,Both,NKRA,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC201,Fillers and putties,,F019,Dye,,,,,Both,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC212,Powder coatings,,F051,Pigment,,,,,Both,NKRA,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC214,Solvent-based paint,,F051,Pigment,,,,,Both,NKRA,0,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC216,Water-based paint,,F051,Pigment,,,,,Both,NKRA,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC219,"Machinery, mechanical appliances, electrical/electronic articles",,F049,UV stabilizer,,,,,Both,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
710500,Carbon black,1333-86-4,1333864,CASRN,"Birla Carbon U.S.A., Inc.",1800 West Oak Commons Court,,Marietta,Cobb,GA,30062,15-054-4702,,,,,,,,,"BIRLA CARBON U.S.A., INC",1800 W OAK COMMONS CT,,MARIETTA,COBB COUNTY,GA,30062,33.982812,-84.522655,18-054-4702,TSCA8334,1.10E+11,"551114 Corporate, Subsidiary, And Regional Managing Offices",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",CBI,,0,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,M5,90% +,No,CBI,CC305,"Toys intended for children's use (and child dedicated articles), including fabrics, textiles, and apparel; or plastic articles (hard)",,F051,Pigment,,,,,Both,Yes,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
708155,Carbon black,1333-86-4,1333864,CASRN,Michelin North America,One Parkway South,,Greenville,Greenville,SC,29615,06-505-2011,,,,,,,,,TREAD TECHNOLOGIES CO,12170 LOCHRIDGE BOULEVARD,,COVINGTON,NEWTON,GA,30014-4944,33.60547,-83.82256,04-469-1848,TSCA124150,1.10E+11,326211 Tire Manufacturing (Except Retreading),Import,,,,,Import,0,"6,751,434","6,751,434",CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",No,"6,751,434",0,,,W5,100 Ð 499,M3,30% Ð < 60%,Yes,Other Solid,CC304,Other articles with routine direct contact during normal use including rubber articles; plastic articles (hard),,F999,Other,rubber component,,,,Commercial,No,99,M3,30% Ð < 60%,W7,"1,000 Ð 9,999"
